iteration,train_step,train_episode_return,train_num_episodes,train_step_rate,train_duration,eval_episods,eval_episode_return,eval_num_episodes,eval_step_rate,eval_duration
203,4060000,-8.0,8,45.346968935263924,441.0438110770192,1015,-2.4,5,242.26533431687983,51.546788710867986
204,4080000,-8.0,8,44.476431417529426,449.6763648199849,1020,-8.0,5,267.03031223479684,46.766226259060204
205,4100000,-11.375,8,44.12385259039299,453.26957701682113,1025,0.0,5,265.20789060575066,47.042340902844444
206,4120000,-5.875,8,44.85429097466471,445.8882208459545,1030,-10.6,5,242.06503406319254,51.601835218956694
207,4140000,-6.625,8,45.113686352942054,443.32444579084404,1035,-7.2,5,244.8153842595463,51.02620506379753
208,4160000,-8.125,8,45.227114285609545,442.2126044500619,1040,-8.4,5,237.61566837022778,52.542831395054236
209,4180000,-12.75,8,44.9441524356395,444.9967107209377,1045,-10.0,5,248.1853070471245,50.272919652052224
210,4200000,-9.625,8,44.870947522167526,445.72270264895633,1050,-10.0,5,240.82375229939407,51.87611222197302
211,4220000,-10.375,8,44.93740200360646,445.0635574881453,1055,-6.4,5,234.2506734176691,53.276260929880664
212,4240000,-10.0,8,45.32805060363242,441.22788722789846,1060,-2.6,5,246.33008388397224,50.68402447295375
213,4260000,-9.375,8,45.06233724138261,443.8296196858864,1065,-2.8,5,248.23005490522578,50.3403989688959
214,4280000,-9.375,8,44.16366523812759,452.86096369405277,1070,-8.2,5,278.51240111489045,44.83103786408901
215,4300000,-10.375,8,43.66019258930265,458.08318319008686,1075,-1.6,5,274.2256028957739,45.53185358387418
216,4320000,-11.375,8,44.352348666176674,450.9344059890136,1080,-10.8,5,285.69043537366395,43.69414742104709
217,4340000,-10.375,8,43.73177704184061,457.3333478048444,1085,-16.0,5,278.91837165754805,44.769370786845684
218,4360000,-12.625,8,44.1467961850535,453.0340076358989,1090,-7.0,5,276.1090612881633,45.23574830079451
219,4380000,-11.375,8,43.72951811700215,457.3569721598178,1095,0.0,5,308.05520307251567,40.5284503409639
220,4400000,-8.75,8,43.50720461445794,459.69397889915854,1100,-12.4,5,273.8674356581225,45.602354913018644
221,4420000,-9.125,8,44.00274763042645,454.51707170601003,1105,-7.2,5,283.1838699520046,44.123275814112276
222,4440000,-8.125,8,44.38177949471963,450.63537847506814,1110,-2.0,5,264.0196847253692,47.276777915190905
223,4460000,-7.625,8,45.05224465442931,443.92904623085633,1115,-7.4,5,231.12437052787473,54.02286211308092
224,4480000,-8.25,8,45.02607971750011,444.18701618001796,1120,-5.6,5,241.39147410219311,51.73339301417582
225,4500000,-7.0,8,45.2968869091789,441.5314465230331,1125,-1.0,5,240.53776012879646,51.87958844099194
226,4520000,-5.5,8,45.438255548402765,440.15774282300845,1130,-3.6,5,251.13814496077362,49.72562014404684
227,4540000,-8.75,8,45.361414423145156,440.90335926110856,1135,-10.8,5,235.51903968673065,53.01906808302738
228,4560000,-10.25,8,45.32911239204077,441.21755191287957,1140,-5.8,5,238.6417656090821,52.32110132998787
229,4580000,-9.0,8,44.354996587652415,450.90748593513854,1145,-11.8,5,265.1256338867643,47.151230972027406
230,4600000,-6.5,8,44.30611236660158,451.4049852651078,1150,-7.4,5,243.09738336886812,51.349791704909876
231,4620000,-9.25,8,44.94550522284084,444.9833170378115,1155,-7.6,5,238.789082951598,52.276259222999215
232,4640000,-5.875,8,45.61621578492504,438.4405776730273,1160,-4.2,5,240.31018265806787,51.93704179301858
233,4660000,-6.625,8,44.86745177334842,445.7574301529676,1165,-6.6,5,247.17704309531223,50.53867399482988
234,4680000,-9.5,8,44.51238244336394,449.3131776410155,1170,-5.4,5,234.65961564551333,53.25160004897043
235,4700000,-9.125,8,44.752825766945854,446.8991545729805,1175,-5.4,5,238.37362888235438,52.36317481310107
236,4720000,-7.375,8,44.7089146214965,447.33807942597196,1180,0.0,5,237.7543050539108,52.478545013815165
237,4740000,-7.75,8,44.79443266909965,446.48405635007657,1185,-1.8,5,253.30494856074523,49.308156318962574
238,4760000,-6.125,8,44.259607399833634,451.8792907339521,1190,-17.6,5,288.2452093566326,43.33463174593635
239,4780000,-9.0,8,44.332686343904875,451.1344032899942,1195,-14.8,5,244.2904358849739,51.10310583701357
240,4800000,-12.0,8,44.855664541202266,445.87456689286046,1200,-13.0,5,237.22745334208275,52.64989285194315
241,4820000,-9.0,8,45.511908813147286,439.44542256207205,1205,-11.0,5,225.62444737253824,55.34417987684719
242,4840000,-10.5,8,44.11027840030493,453.40906304190867,1210,-6.4,5,269.48537258961346,46.34017750201747
243,4860000,-6.125,8,43.71682890624553,457.48972421791404,1215,-5.8,5,301.4154628265489,41.434503335971385
244,4880000,-9.777777777777779,9,43.43987647191559,460.4064657718409,1220,-15.0,5,266.3980488529974,46.89974289899692
245,4900000,-9.75,8,44.409174817367145,450.3573885858059,1225,-7.2,5,272.4088491136998,45.8465282630641
246,4920000,-9.75,8,45.00904400608425,444.35513887600973,1230,-18.0,5,249.20467451059187,50.11543232295662
247,4940000,-9.25,8,44.97099175433943,444.7311304418836,1235,-10.8,5,244.22689720175896,51.10411729011685
